Protein,Cluster_ID,Cluster_Size
CLCN1,339,10
CNBP,339,10
PTBP3,339,10
MBNL1,339,10
DMPK,339,10
RAVER1,339,10
CELF1,339,10
SIX5,339,10
MBNL3,339,10
MBNL2,339,10
ACTN1,340,10
PDLIM7,340,10
ACTN4,340,10
STK35,340,10
LMO7,340,10
MAL,340,10
INF2,340,10
PDLIM1,340,10
PDLIM2,340,10
PDLIM5,340,10
RNF43,341,10
ZNRF3,341,10
RSPO1,341,10
RSPO3,341,10
LGR5,341,10
LGR4,341,10
RSPO4,341,10
RSPO2,341,10
LGR6,341,10
PTPRK,341,10
CLC,342,10
FBXO38,342,10
RNASE3,342,10
MON2,342,10
RNASE2,342,10
EPX,342,10
RNASE1,342,10
RNH1,342,10
ANG,342,10
PRG2,342,10
CTSG,343,10
ELANE,343,10
SERPINB3,343,10
PADI4,343,10
PRTN3,343,10
SERPINB13,343,10
SERPINB1,343,10
SERPINB4,343,10
MS4A3,343,10
LNP1,343,10
REV3L,344,10
MAD2L2,344,10
REV1,344,10
POLL,344,10
POLH,344,10
POLK,344,10
SHLD2,344,10
ADAM19,344,10
SHLD3,344,10
SHLD1,344,10
MTRNR2L8,345,10
MTRNR2L12,345,10
MTRNR2L5,345,10
MTRNR2L1,345,10
MTRNR2L6,345,10
MTRNR2L7,345,10
MTRNR2L10,345,10
MTRNR2L11,345,10
MTRNR2L4,345,10
MTRNR2L13,345,10
EMC8,346,10
EMC3,346,10
EMC1,346,10
EMC2,346,10
EMC7,346,10
EMC4,346,10
MMGT1,346,10
EMC10,346,10
EMC6,346,10
EMC9,346,10
MT1E,347,10
MT2A,347,10
MT3,347,10
MT1HL1,347,10
MT1H,347,10
MT1F,347,10
MT1X,347,10
TESMIN,347,10
MT1G,347,10
MT1M,347,10
MYCBP,348,10
MYCBPAP,348,10
SPAG17,348,10
LRGUK,348,10
CFAP221,348,10
TTC29,348,10
CCDC189,348,10
CFAP74,348,10
ENSP00000479064,348,10
CFAP47,348,10
SSX2IP,349,10
SSX2,349,10
ZNF117,349,10
SSX3,349,10
SSX1,349,10
SSX4,349,10
SSX2B,349,10
SSX4B,349,10
ZNF83,349,10
SS18L2,349,10
DRG1,350,10
CXorf56,350,10
SLC25A1,350,10
C15orf40,350,10
RWDD4,350,10
RWDD1,350,10
ZC3H15,350,10
SLC35E3,350,10
GCN1,350,10
DRG2,350,10
SPTLC2,351,10
SPTLC1,351,10
SPTLC3,351,10
SPTSSA,351,10
SPTSSB,351,10
ORMDL3,351,10
ORMDL2,351,10
ORMDL1,351,10
TLCD3B,351,10
CERS1,351,10
CDKN1C,352,9
CCND2,352,9
CCNL2,352,9
CDKN2B,352,9
CDKN2C,352,9
CCND3,352,9
CDKN2D,352,9
CCNG1,352,9
CCNG2,352,9
RAB18,353,9
MADD,353,9
TBC1D20,353,9
RAB3GAP2,353,9
RAB3GAP1,353,9
WDR7,353,9
DMXL1,353,9
DMXL2,353,9
ROGDI,353,9
PFDN2,354,9
PFDN6,354,9
VBP1,354,9
PDRG1,354,9
PFDN5,354,9
PFDN1,354,9
PFDN4,354,9
ACTBL2,354,9
PDCD5,354,9
CRH,355,9
CRHR1,355,9
CRHR1-2,355,9
UCN,355,9
UCN2,355,9
CRHBP,355,9
CRHR2,355,9
UCN3,355,9
STH,355,9
MME,356,9
ATAD1,356,9
ACE2,356,9
TMPRSS2,356,9
MEP1B,356,9
MEP1A,356,9
XPNPEP2,356,9
MAS1L,356,9
TMPRSS4,356,9
MMEL1,357,9
PSEN1,357,9
PSEN2,357,9
APH1B,357,9
APH1A,357,9
PSENEN,357,9
NCSTN,357,9
GSAP,357,9
RHBDL2,357,9
ZBTB16,358,9
CRABP1,358,9
RARA,358,9
RARB,358,9
RARG,358,9
PPARD,358,9
RXRB,358,9
SKAP2,358,9
PRAM1,358,9
AHR,359,9
AHRR,359,9
ARNT,359,9
HIF3A,359,9
ARNT2,359,9
ENSP00000490530,359,9
NPAS3,359,9
SIM2,359,9
NPAS1,359,9
TEP1,360,9
PARP16,360,9
PARP10,360,9
PARP3,360,9
PARP4,360,9
PARP6,360,9
MVP,360,9
ABCC1,360,9
PARP15,360,9
KRT14,361,9
KRT5,361,9
KRT17,361,9
KRT6A,361,9
KRT6B,361,9
KRT3,361,9
KRT15,361,9
KRT16,361,9
KRT6C,361,9
CAPZA1,362,9
CAPZA2,362,9
CAPZB,362,9
TMOD4,362,9
MTPN,362,9
CARMIL2,362,9
CARMIL1,362,9
CAPZA3,362,9
PLEKHO2,362,9
ACTA1,363,9
FSCN1,363,9
ZBTB6,363,9
MRTFA,363,9
MRTFB,363,9
PHACTR1,363,9
ARHGAP12,363,9
PLS3,363,9
KBTBD13,363,9
ALOX5,364,9
CYSLTR2,364,9
CYSLTR1,364,9
LTB4R,364,9
ALOX5AP,364,9
LTC4S,364,9
LTB4R2,364,9
LTA4H,364,9
COTL1,364,9
AFG3L2,365,9
YME1L1,365,9
ATAD3B,365,9
PHB2,365,9
PGAM5,365,9
STOML2,365,9
ATAD3A,365,9
MAIP1,365,9
PARL,365,9
RRN3,366,9
POLR1E,366,9
TAF1B,366,9
CD3EAP,366,9
POLI,366,9
UBTF,366,9
TAF1A,366,9
TAF1C,366,9
TAF1D,366,9
GALM,367,9
GALK1,367,9
UAP1,367,9
GALE,367,9
GALT,367,9
G3V4G9_HUMAN,367,9
IL11RA,367,9
DHDH,367,9
GALK2,367,9
AKR1B1,368,9
AKR1B10,368,9
NFAT5,368,9
AKR1A1,368,9
AKR7A2,368,9
DCXR,368,9
AKR7A3,368,9
SLC6A12,368,9
SLC5A3,368,9
CHST3,369,9
CHST15,369,9
CHST7,369,9
SLC9A7,369,9
CHST11,369,9
CHST13,369,9
CHST12,369,9
KRBOX4,369,9
ZNF674,369,9
CD1C,370,9
PLK3,370,9
CD1D,370,9
CD209,370,9
CLEC4M,370,9
CD1B,370,9
CD1A,370,9
CD1E,370,9
ICAM3,370,9
LHCGR,371,9
FSHR,371,9
CGB5,371,9
CGA,371,9
CGB3,371,9
CGB8,371,9
GPHA2,371,9
GPHB5,371,9
LHB,371,9
GJB1,372,9
GJB2,372,9
GJB6,372,9
GJD2,372,9
GJB4,372,9
GJC2,372,9
GJB3,372,9
GJD3,372,9
GJE1,372,9
USP20,373,9
HERC2,373,9
USP30,373,9
DOCK10,373,9
MYT1,373,9
NEURL4,373,9
USP35,373,9
FGD6,373,9
USP16,373,9
SKP2,374,9
UBE2L5,374,9
FBXO4,374,9
CKS1B,374,9
CDK3,374,9
KDM2A,374,9
CKS2,374,9
CCNO,374,9
RNF213,374,9
NEUROD1,375,9
SLC2A2,375,9
PDX1,375,9
PTF1A,375,9
NEUROG3,375,9
NKX6-1,375,9
RFX6,375,9
NKX6-2,375,9
MAFA,375,9
KCND2,376,9
KCND3,376,9
KCNIP1,376,9
UHMK1,376,9
KCNIP3,376,9
KCNIP2,376,9
KCND1,376,9
KCNC1,376,9
KCNIP4,376,9
MAP2K4,377,9
MAP2K3,377,9
MAP2K6,377,9
MAP3K6,377,9
TAOK1,377,9
TAOK2,377,9
MAP3K20,377,9
TAOK3,377,9
IQCJ-SCHIP1,377,9
RPH3AL,378,9
UBASH3B,378,9
UNC13A,378,9
DOC2A,378,9
ERC2,378,9
UNC13B,378,9
UNC13C,378,9
RAB34,378,9
DOC2B,378,9
ITPKA,379,9
INPP5J,379,9
INPP5A,379,9
MINPP1,379,9
IPMK,379,9
ITPKB,379,9
INPP5K,379,9
ITPKC,379,9
ITPK1,379,9
MTMR2,380,9
SBF2,380,9
MTMR1,380,9
SH3TC2,380,9
TPTE2,380,9
FGD4,380,9
SBF1,380,9
MTMR12,380,9
RAB21,380,9
ILK,381,9
PARVA,381,9
PARVB,381,9
PARVG,381,9
LIMS1,381,9
LIMS2,381,9
RSU1,381,9
LIMS3,381,9
FERMT1,381,9
KIAA0319,382,9
TOP2B,382,9
TDP2,382,9
DCDC2,382,9
ATP2C2,382,9
GPATCH2L,382,9
ACOT13,382,9
ACOT11,382,9
ZNF451,382,9
PTH2R,383,9
KL,383,9
PTH,383,9
PTH1R,383,9
PTHLH,383,9
FGF23,383,9
EMP1,383,9
PTH2,383,9
PHEX,383,9
TBX5,384,9
MEF2C,384,9
IRX4,384,9
NKX2-5,384,9
HAND2,384,9
GATA5,384,9
ZFPM2,384,9
MESP1,384,9
TBX2,384,9
AUTS2,385,9
DYRK1A,385,9
RNF169,385,9
DYRK1B,385,9
RAD54L2,385,9
FAM53C,385,9
FAM117B,385,9
C10orf71,385,9
CADPS2,385,9
SERPINF1,386,9
TBL2,386,9
FKBP10,386,9
GTF2IRD1,386,9
P3H1,386,9
CRTAP,386,9
TMEM38B,386,9
TRIM50,386,9
IFITM5,386,9
TMSB10,387,9
DOK1,387,9
PTK6,387,9
GPNMB,387,9
KHDRBS2,387,9
KHDRBS3,387,9
RBM3,387,9
STAP2,387,9
ARAP1,387,9
NFE2,388,9
MAF,388,9
NFE2L3,388,9
MAFK,388,9
MAFG,388,9
MAFF,388,9
BACH2,388,9
NFE2L1,388,9
HHAT,388,9
NONO,389,9
SFPQ,389,9
MATR3-2,389,9
MATR3,389,9
RBM14,389,9
RALY,389,9
PSPC1,389,9
RBM14-RBM4,389,9
SUGP2,389,9
HLA-DPA1,390,9
HLA-DRB5,390,9
HLA-DRA,390,9
HLA-DRB1,390,9
HLA-DQB1,390,9
HLA-DQB2,390,9
BTNL2,390,9
F6UB75_HUMAN,390,9
TPBG,390,9
EMILIN1,391,9
MTMR7,391,9
MS4A1,391,9
FCRLA,391,9
BLK,391,9
MTMR9,391,9
FAM167A,391,9
NIBAN3,391,9
MS4A7,391,9
BPIFA1,392,9
BPIFA2,392,9
SCGB3A1,392,9
BPIFB2,392,9
BPIFB1,392,9
BPIFB6,392,9
BPIFB4,392,9
MTFR1,392,9
BPIFA3,392,9
SETDB1,393,9
ATF7IP,393,9
ZNF274,393,9
CLPTM1L,393,9
SETDB2,393,9
MBD1,393,9
ZKSCAN7,393,9
ARL14EP,393,9
ATF7IP2,393,9
ADGRG1,394,9
TOR1A,394,9
TNFRSF25,394,9
DELE1,394,9
HPCA,394,9
TOR1B,394,9
WDR11,394,9
TOR1AIP2,394,9
TGM2,394,9
CETN2,395,9
CETN3,395,9
MCM3AP,395,9
CETN1,395,9
FBXL13,395,9
MAD1L1,395,9
SFI1,395,9
PCID2,395,9
MAD2L1BP,395,9
TFAP4,396,9
NUPR1,396,9
TNP1,396,9
PRM1,396,9
KLHL10,396,9
PRM2,396,9
TNP2,396,9
VIL1,396,9
PRM3,396,9
LIN28B,397,9
LIN28A,397,9
DIS3L2,397,9
L1TD1,397,9
ZFP42,397,9
TUT4,397,9
DPPA4,397,9
TRIM71,397,9
TUT7,397,9
MYRF,398,9
PLP1,398,9
MOG,398,9
CNP,398,9
PDCL,398,9
PLLP,398,9
PLP2,398,9
BCAS1,398,9
PDCL3,398,9
WNK1,399,9
RELT,399,9
OXSR1,399,9
SLC22A14,399,9
WNK2,399,9
WNK3,399,9
SLC12A6,399,9
STK39,399,9
PSKH1,399,9
THAP2,400,9
THAP3,400,9
THAP11,400,9
THAP12,400,9
THAP7,400,9
THAP1,400,9
THAP4,400,9
CIZ1,400,9
ANO3,400,9
SLC22A13,401,9
SLC5A8,401,9
SLC22A11,401,9
SLC17A1,401,9
SLC2A9,401,9
SLC17A3,401,9
SLC22A12,401,9
SLC16A9,401,9
SLC5A12,401,9
MGAT5,402,9
FUT8,402,9
MGAT5B,402,9
MGAT4A,402,9
MGAT4C,402,9
MGAT3,402,9
MGAT4D,402,9
MGAT4B,402,9
MGAT2,402,9
CMTM6,403,9
CMTM2,403,9
CMTM1,403,9
CMTM7,403,9
CMTM3,403,9
CMTM8,403,9
CMTM5,403,9
CKLF,403,9
CMTM4,403,9
SCYGR5,404,9
SCYGR7,404,9
SMIM28,404,9
FAM240C,404,9
SMIM38,404,9
TMDD1,404,9
ETDA,404,9
ETDC,404,9
ETDB,404,9
HOOK3,405,8
FAM160A2,405,8
AKTIP,405,8
HOOK2,405,8
HOOK1,405,8
FAM160B2,405,8
FAM160B1,405,8
FAM160A1,405,8
EHD1,406,8
MICALL1,406,8
RBSN,406,8
ANKFY1,406,8
EHD2,406,8
MYOF,406,8
EHD4,406,8
EHD3,406,8
RAB6A,407,8
GOLGA4,407,8
GOLGA1,407,8
ARFRP1,407,8
TMF1,407,8
RAB6B,407,8
RABGAP1,407,8
DENND5A,407,8
YIPF6,408,8
STARD8,408,8
YIF1A,408,8
YIPF3,408,8
YIPF4,408,8
YIPF2,408,8
IER3IP1,408,8
ZNF335,408,8
PHLPP1,409,8
USP12,409,8
PHLPP2,409,8
WDR48,409,8
WDR20,409,8
USP46,409,8
PIN4,409,8
DMWD,409,8
RPAP3,410,8
PIH1D1,410,8
ASDURF,410,8
URI1,410,8
WDR92,410,8
UXT,410,8
ZNHIT3,410,8
ZNHIT6,410,8
ACSL6,411,8
ACSBG1,411,8
ACSL4,411,8
ACSL5,411,8
ACSL3,411,8
ACSBG2,411,8
ACSL1,411,8
AIFM2,411,8
GGCX,412,8
VKORC1,412,8
NQO1,412,8
ABCC6,412,8
MGP,412,8
CALU,412,8
VKORC1L1,412,8
CRYZ,412,8
PDXP,413,8
PDXK,413,8
PNPO,413,8
PHOSPHO2,413,8
PLPBP,413,8
NAXE,413,8
YJEFN3,413,8
NAXD,413,8
TYMP,414,8
TK1,414,8
TMC6,414,8
CDADC1,414,8
IMPACT,414,8
TMC8,414,8
CEP44,414,8
SYNGR2,414,8
HNF1A,415,8
PAX4,415,8
ONECUT1,415,8
HNF1B,415,8
FOXA3,415,8
KLF11,415,8
HNF4G,415,8
PHTF1,415,8
COX15,416,8
SLC4A7,416,8
TOX3,416,8
COX11,416,8
NEK10,416,8
LSP1,416,8
CLCC1,416,8
TACO1,416,8
ATOX1,417,8
ATP7B,417,8
SLC31A2,417,8
CCS,417,8
ATP7A,417,8
SLC31A1,417,8
SOD3,417,8
ATP13A3,417,8
PGM1,418,8
PYGM,418,8
PYGL,418,8
PYGB,418,8
AGL,418,8
GBE1,418,8
PGM2L1,418,8
PGC,418,8
HS3ST1,419,8
HS2ST1,419,8
GLCE,419,8
HS6ST1,419,8
NDST1,419,8
NDST2,419,8
HS6ST2,419,8
HS2ST1-2,419,8
FBXO40,420,8
KIAA1328,420,8
MIPOL1,420,8
ASTN2,420,8
KPNA5,420,8
FRK,420,8
ADAMTSL3,420,8
TBC1D8B,420,8
PADI6,421,8
NLRP5,421,8
ZFAND6,421,8
KHDC3L,421,8
TLE6,421,8
OOEP,421,8
ZBED3,421,8
KHDC1,421,8
TH,422,8
QDPR,422,8
PCBD2,422,8
TPH1,422,8
TPH2,422,8
DBH,422,8
PAH,422,8
PCBD1,422,8
PFN4,423,8
DIAPH3,423,8
PFN3,423,8
PFN1,423,8
TMSB4X,423,8
RHOF,423,8
DIAPH1,423,8
FMNL1,423,8
IRS4,424,8
IRS2,424,8
SOS2,424,8
INSR,424,8
PTPN1,424,8
IRS4-2,424,8
INSRR,424,8
SH2B2,424,8
PPP4C,425,8
PPP4R2,425,8
PPP4R3A,425,8
PPP4R3B,425,8
PPP4R3C,425,8
PPP4R4,425,8
PLK5,425,8
TIPRL,425,8
ABL2,426,8
ETV6,426,8
CREBRF,426,8
CHIC2,426,8
BATF2,426,8
CREBL2,426,8
ETV7,426,8
GPR19,426,8
CKMT1B,427,8
CKM,427,8
CKB,427,8
GAMT,427,8
CKMT2,427,8
ASB9,427,8
SLC6A8,427,8
CKMT1A,427,8
OXTR,428,8
EDNRA,428,8
EDNRB,428,8
EDN3,428,8
EDN2,428,8
ECE2-2,428,8
ECE2,428,8
ECE1,428,8
SYT1,429,8
GP2,429,8
CCDC62,429,8
SYT2,429,8
SV2A,429,8
SV2C,429,8
SV2B,429,8
SYT11,429,8
MPP2,430,8
MPP3,430,8
LIN7C,430,8
LIN7A,430,8
BEGAIN,430,8
LIN7B,430,8
MARCHF11,430,8
KIF26B,430,8
CDK5,431,8
CDK5R1,431,8
C2CD5,431,8
FIBP,431,8
CDK5RAP1,431,8
CABLES2,431,8
AATK,431,8
TMEM94,431,8
SOST,432,8
BGLAP,432,8
SP7,432,8
IBSP,432,8
DMP1,432,8
MEPE,432,8
GPRC6A,432,8
GPR158,432,8
CCN4,433,8
NDRG1,433,8
MOB2,433,8
NDRG3,433,8
NDRG2,433,8
STK38,433,8
STK38L,433,8
FRYL,433,8
BAZ1B,434,8
CECR2,434,8
BPTF,434,8
SMARCA1,434,8
C17orf49,434,8
RSF1,434,8
BAZ1A,434,8
HMGXB4,434,8
SIRPA,435,8
CD200R1,435,8
CD47,435,8
SIRPB1,435,8
CD200,435,8
DOK2,435,8
RHCG,435,8
NLRP14,435,8
LHX1,436,8
ISL1,436,8
MNX1,436,8
FOXN4,436,8
LHX3,436,8
NR2F1,436,8
NEUROD4,436,8
EVX1,436,8
PRH2,437,8
PRH1,437,8
PRB4,437,8
C4BPA,437,8
PRB2,437,8
ZNF346,437,8
PRB1,437,8
PRB3,437,8
PRSS1,438,8
SPINK1,438,8
TMPRSS15,438,8
PRSS2,438,8
PRSS3,438,8
SPINK2,438,8
PRSS58,438,8
ACR,438,8
NTS,439,8
NMU,439,8
NTSR2,439,8
NPS,439,8
NMS,439,8
NMUR2,439,8
NLN,439,8
NMUR1,439,8
REG1A,440,8
REG3G,440,8
ZC3H12A,440,8
DEFA5,440,8
DEFA6,440,8
REG1B,440,8
REG3A,440,8
CLEC1A,440,8
EFS,441,8
KPNA1,441,8
CSE1L,441,8
XPO4,441,8
KPNA6,441,8
KPNA3,441,8
XPO7,441,8
XPO6,441,8
MMS19,442,8
CIAO2B,442,8
CIAO1,442,8
CIAPIN1,442,8
CIAO3,442,8
NUBP2,442,8
NUBP1,442,8
CIAO2A,442,8
TMOD1,443,8
ADD3,443,8
ADD2,443,8
ADD1,443,8
TMOD2,443,8
TMOD3,443,8
DMTN,443,8
CAPG,443,8
NPVF,444,8
NPFF,444,8
NPFFR2,444,8
QRFP,444,8
NPFFR1,444,8
PRLH,444,8
PRLHR,444,8
MRGPRX1,444,8
SENP3,445,8
HCFC2,445,8
HCFC1,445,8
CHD8,445,8
TEX10,445,8
NOL9,445,8
LAS1L,445,8
PELP1,445,8
HGFAC,446,8
HPN,446,8
ST14,446,8
PRSS8,446,8
SPINT2,446,8
MST1,446,8
SPINT1,446,8
C19orf33,446,8
PUS1,447,8
GTPBP8,447,8
GTPBP3,447,8
MRM1,447,8
ERGIC3,447,8
TRMU,447,8
ERGIC2,447,8
MTO1,447,8
UFM1,448,8
UBA5,448,8
UFSP2,448,8
DDRGK1,448,8
UFC1,448,8
UFL1,448,8
UFSP1,448,8
CDK5RAP3,448,8
GIMAP6,449,8
GIMAP1,449,8
GIMAP8,449,8
GIMAP7,449,8
GIMAP5,449,8
GIMAP4,449,8
GIMAP1-GIMAP5,449,8
GIMAP2,449,8
PLOD1,450,8
PLOD3,450,8
ZNF469,450,8
COLGALT1,450,8
PLOD2,450,8
COL21A1,450,8
COLGALT2,450,8
COL23A1,450,8
GGCT,451,8
GLYAT,451,8
AGA,451,8
GGTLC3,451,8
TRIM11,451,8
TSHZ1,451,8
GGT2,451,8
PLEKHF1,451,8
PILRA,452,8
LAIR1,452,8
CD99L2,452,8
PILRB,452,8
PIANP,452,8
NPDC1,452,8
COLEC12,452,8
LIMK2,452,8
RTCB,453,8
DDX1,453,8
RTRAF,453,8
C2orf49,453,8
FAM98B,453,8
ZBTB8OS,453,8
FAM98A,453,8
FAM98C,453,8
FOXG1,454,8
TBR1,454,8
SATB2,454,8
CUX1,454,8
SATB1,454,8
EMX1,454,8
FEZF2,454,8
NEUROD6,454,8
PROP1,455,8
POU1F1,455,8
TBX19,455,8
ZFHX3,455,8
PITX1,455,8
HESX1,455,8
SOX3,455,8
ESX1,455,8
IL1RAP,456,8
KPNA7,456,8
IL1F10,456,8
IL1RL2,456,8
IL36RN,456,8
IL36G,456,8
IL36A,456,8
IL36B,456,8
NICN1,457,8
C11orf49,457,8
LRRC49,457,8
TTLL1,457,8
TBC1D19,457,8
TPGS2,457,8
TPGS1,457,8
KIAA1841,457,8
RAB35,458,7
RUSC2,458,7
DENND1B,458,7
DENND1A,458,7
TBC1D10B,458,7
DENND1C,458,7
RAB22A,458,7
MAN2A1,459,7
MAN1B1,459,7
MAN2A2,459,7
MGAT1,459,7
MAN1A2,459,7
MAN1A1,459,7
MAN1C1,459,7
MYO1D,460,7
PDE6D,460,7
UNC119,460,7
SPDEF,460,7
C16orf74,460,7
C5orf30,460,7
AJM1,460,7
DCTN2,461,7
ACTR10,461,7
ACTL9,461,7
ACTL10,461,7
ACTL7B,461,7
ACTL8,461,7
CTNNAL1,461,7
SLC6A4,462,7
HTR2B,462,7
HTR2C,462,7
SLC6A3,462,7
SLC6A2,462,7
ANKK1,462,7
SYNGR3,462,7
TSC22D3,463,7
MLF1,463,7
TSC22D4,463,7
TSC22D2,463,7
TSC22D1,463,7
NRBP1,463,7
NRBP2,463,7
PTGIS,464,7
PTGES,464,7
PTGES2,464,7
PTGS1,464,7
PTGDS,464,7
PTGIR,464,7
TBXAS1,464,7
SPP2,465,7
ORM2,465,7
AHSG,465,7
AMBP,465,7
ITIH2,465,7
ITIH1,465,7
ITIH3,465,7
PGRMC1,466,7
PGRMC2,466,7
TMEM97,466,7
PAQR8,466,7
PAQR7,466,7
PAQR5,466,7
PAQR6,466,7
TDG,467,7
DNMT3L,467,7
GLYR1,467,7
DNMT3B,467,7
UHRF1,467,7
MBD4,467,7
TET1,467,7
CSPP1,468,7
CEP72,468,7
KIAA0753,468,7
CCDC14,468,7
PIBF1,468,7
CCDC66,468,7
TTLL5,468,7
PRPS1,469,7
PRPS2,469,7
PRPS1L1,469,7
NUDT9,469,7
IVNS1ABP,469,7
PRPSAP2,469,7
PRPSAP1,469,7
POR,470,7
NDOR1,470,7
CYP4X1,470,7
CYP4V2,470,7
CYP4F11,470,7
CYP4F12,470,7
DCPS,470,7
SDHD,471,7
TMEM127,471,7
SDHAF2,471,7
SDHAF1,471,7
F5H5T6_HUMAN,471,7
SDHAF3,471,7
SDHAF4,471,7
ST3GAL2,472,7
ST3GAL1,472,7
ST8SIA2,472,7
ST6GALNAC5,472,7
ST6GALNAC3,472,7
ST6GALNAC4,472,7
ST6GALNAC6,472,7
NR4A1,473,7
EGR2,473,7
NR4A3,473,7
NAB1,473,7
NAB2,473,7
EGR3,473,7
EGR4,473,7
ERLIN2,474,7
RNF170,474,7
ERLIN1,474,7
RNF185,474,7
TMUB1,474,7
TMUB2,474,7
TMEM259,474,7
ZNHIT2,475,7
NCDN,475,7
ECD,475,7
EAPP,475,7
AAR2,475,7
TSSC4,475,7
TTC27,475,7
SFN,476,7
YWHAG,476,7
TXNDC9,476,7
SHROOM3,476,7
ZNF385A,476,7
YWHAQ,476,7
YWHAH,476,7
HSPB7,477,7
ODF1,477,7
SPATC1,477,7
HSPB9,477,7
CCDC42,477,7
SPATA6,477,7
ODF4,477,7
KLF5,478,7
DDX11,478,7
CEBPD,478,7
CELF6,478,7
CELF3,478,7
CELF2,478,7
CELF4,478,7
RALGAPA2,479,7
RALGAPA1,479,7
GFOD1,479,7
NKIRAS2,479,7
TGDS,479,7
GFOD2,479,7
KRTAP20-4,479,7
RALGPS2,480,7
TEX35,480,7
GRIP1,480,7
FREM2,480,7
FRAS1,480,7
FREM1,480,7
NPNT,480,7
FERMT3,481,7
TLN1,481,7
FERMT2,481,7
TLN2,481,7
SLA2,481,7
LAYN,481,7
TNS1,481,7
LRRC7,482,7
CTNND2,482,7
ARVCF,482,7
PKP4,482,7
PDZD2,482,7
FRMPD2,482,7
ZBTB33,482,7
PDCD4,483,7
MMP15,483,7
MMP16,483,7
MMP14,483,7
RECK,483,7
SPOCK3,483,7
SPOCK2,483,7
PRKCI,484,7
PRKCZ,484,7
PARD6A,484,7
PARD6B,484,7
PARD6G,484,7
LLGL1,484,7
LLGL2,484,7
SYTL4,485,7
SOX17,485,7
FOXA2,485,7
TBXT,485,7
ZIC2,485,7
ONECUT2,485,7
DISP1,485,7
HCN4,486,7
TBX18,486,7
TBX3,486,7
SHOX2,486,7
HCN2,486,7
HCN1,486,7
HCN3,486,7
S100G,487,7
PVALB,487,7
EMX2,487,7
CALB2,487,7
CALB1,487,7
SP8,487,7
SDF4,487,7
NEFL,488,7
NEFH,488,7
NEFM,488,7
INA,488,7
TRIM3,488,7
PRPH,488,7
TRIM2,488,7
FXR1,489,7
CPEB2,489,7
FXR2,489,7
TDRD3,489,7
KCNG1,489,7
CAPRIN1,489,7
CPEB4,489,7
RIMBP2,490,7
TSPOAP1,490,7
RIMS2,490,7
RAB3C,490,7
RIMBP3C,490,7
RIMBP3,490,7
RIMBP3B,490,7
MAGI2,491,7
MAGI3,491,7
MAGI1,491,7
RAPGEF2,491,7
DDN,491,7
MAST1,491,7
MAST2,491,7
SELP,492,7
SELE,492,7
SELPLG,492,7
FUT7,492,7
GLG1,492,7
HECA,492,7
SNX20,492,7
TSKU,493,7
CHRD,493,7
TLL1,493,7
BMPER,493,7
TLL2,493,7
TWSG1,493,7
CHRDL2,493,7
LYPD6,494,7
LY6K,494,7
SLURP1,494,7
LYNX1,494,7
LY6H,494,7
SLURP2,494,7
LYPD2,494,7
ITGAE,495,7
BATF3,495,7
ZBTB46,495,7
MPPE1,495,7
CLEC9A,495,7
BATF,495,7
IRF8,495,7
HRH1,496,7
HDC,496,7
HNMT,496,7
HRH3,496,7
IMMP2L,496,7
SLITRK1,496,7
HRH4,496,7
EIF1AX,497,7
EIF1AY,497,7
SPDYE8P,497,7
SPDYE9P,497,7
ENSP00000498801,497,7
ENSP00000499200,497,7
SPDYE14,497,7
KCTD15,498,7
GNPDA2,498,7
MC4R,498,7
SEC16B,498,7
SH2B1,498,7
TMEM18,498,7
FAIM2,498,7
TGFBI,499,7
TGIF1,499,7
TGIF2,499,7
TGIF2LX,499,7
TGIF2LY,499,7
PCDH11X,499,7
PABPC5,499,7
EHMT1,500,7
EHMT2,500,7
CDYL,500,7
WIZ,500,7
ZNF644,500,7
MIER1,500,7
MIER2,500,7
IZUMO1,501,7
IZUMO3,501,7
SPACA6,501,7
IZUMO2,501,7
IZUMO4,501,7
TMEM95,501,7
IZUMO1R,501,7
UBR7,502,7
UBR3,502,7
UBE2B,502,7
UBE2A,502,7
RNF181,502,7
UBR4,502,7
KCMF1,502,7
MS4A12,503,7
MS4A4E,503,7
MS4A6E,503,7
MS4A8,503,7
MS4A10,503,7
MS4A6A,503,7
MS4A4A,503,7
PLAGL1,504,7
ZFP57,504,7
GRB10,504,7
MEST,504,7
NNAT,504,7
PEG3,504,7
ZIM2,504,7
AKAP4,505,7
TSN,505,7
SPANXA2,505,7
SPANXA1,505,7
SPANXN4,505,7
SPANXC,505,7
SPANXB1,505,7
SLC35D1,506,7
SLC35D2,506,7
SLC35D3,506,7
SLC35B1,506,7
SLC35B4,506,7
SLC35B3,506,7
SLC35A3,506,7
STOM,507,7
ASIC3,507,7
STOML3,507,7
ASIC4,507,7
ASIC1,507,7
ASIC2,507,7
ASIC5,507,7
LYPLAL1,508,7
GCKR,508,7
TM6SF2,508,7
MBOAT7,508,7
HSD17B13,508,7
HAPLN4,508,7
TMC4,508,7
CDKL5,509,7
SLC25A22,509,7
PCDH19,509,7
PCDH10,509,7
ARX,509,7
NHS,509,7
RAI2,509,7
FOLH1,510,7
MSLN,510,7
PSCA,510,7
RIMKLB,510,7
FOLR1,510,7
RIMKLA,510,7
NAALAD2,510,7
MKNK2,511,7
MKNK1,511,7
EIF4E2,511,7
EIF4E1B,511,7
EIF4G2,511,7
EIF4G3,511,7
EIF4E3,511,7
